decimalLatitude,decimalLongitude,species,kingdom
47.10838,7.27395,Somatochlora metallica,Animalia
47.15335,7.27381,Sympetrum striolatum,Animalia
47.15335,7.27381,Aeshna cyanea,Animalia
47.10838,7.27395,Libellula fulva,Animalia
47.10838,7.27395,Libellula fulva,Animalia
47.10838,7.27395,Sympecma fusca,Animalia
47.10838,7.27395,Calopteryx splendens,Animalia
47.10838,7.27395,Libellula quadrimaculata,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Enallagma cyathigerum,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Aeshna isoceles,Animalia
47.10838,7.27395,Erythromma najas,Animalia
47.10838,7.27395,Brachytron pratense,Animalia
47.10838,7.27395,Brachytron pratense,Animalia
47.10838,7.27395,Cordulia aenea,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Enallagma cyathigerum,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Erythromma najas,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Coenagrion pulchellum,Animalia
47.10838,7.27395,Libellula quadrimaculata,Animalia
47.10838,7.27395,Libellula quadrimaculata,Animalia
47.15335,7.27381,Sympecma fusca,Animalia
47.10838,7.27395,Erythromma najas,Animalia
47.10838,7.27395,Somatochlora metallica,Animalia
47.10838,7.27395,Coenagrion pulchellum,Animalia
47.10838,7.27395,Cordulia aenea,Animalia
47.15335,7.27381,Sympecma fusca,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Anax imperator,Animalia
47.15335,7.27381,Sympecma fusca,Animalia
47.10838,7.27395,Platycnemis pennipes,Animalia
47.10838,7.27395,Aeshna isoceles,Animalia
47.10838,7.27395,Sympetrum striolatum,Animalia
47.10838,7.27395,Orthetrum cancellatum,Animalia
47.10838,7.27395,Enallagma cyathigerum,Animalia
47.10838,7.27395,Libellula quadrimaculata,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Platycnemis pennipes,Animalia
47.10838,7.27395,Crocothemis erythraea,Animalia
47.10838,7.27395,Somatochlora metallica,Animalia
47.10838,7.27395,Ophiogomphus cecilia,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Libellula quadrimaculata,Animalia
47.10838,7.27395,Libellula quadrimaculata,Animalia
47.10838,7.27395,Erythromma viridulum,Animalia
47.10838,7.27395,Erythromma viridulum,Animalia
47.10838,7.27395,Calopteryx splendens,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Sympetrum striolatum,Animalia
47.10838,7.27395,Somatochlora metallica,Animalia
47.10838,7.27395,Aeshna isoceles,Animalia
47.15335,7.27381,Libellula depressa,Animalia
47.15335,7.27381,Ischnura pumilio,Animalia
47.10838,7.27395,Calopteryx splendens,Animalia
47.10838,7.27395,Orthetrum brunneum,Animalia
47.10838,7.27395,Orthetrum cancellatum,Animalia
47.10838,7.27395,Aeshna isoceles,Animalia
47.10838,7.27395,Calopteryx splendens,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Cordulia aenea,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Sympetrum striolatum,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Cordulia aenea,Animalia
47.15335,7.27381,Anax imperator,Animalia
47.10838,7.27395,Calopteryx splendens,Animalia
47.10838,7.27395,Chalcolestes viridis,Animalia
47.10838,7.27395,Orthetrum brunneum,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Platycnemis pennipes,Animalia
47.10838,7.27395,Aeshna isoceles,Animalia
47.10838,7.27395,Libellula fulva,Animalia
47.15335,7.27381,Orthetrum cancellatum,Animalia
47.10838,7.27395,Aeshna grandis,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Anax imperator,Animalia
47.15335,7.27381,Libellula depressa,Animalia
47.15335,7.27381,Anax imperator,Animalia
47.10838,7.27395,Anax parthenope,Animalia
47.10838,7.27395,Anax imperator,Animalia
47.10838,7.27395,Sympetrum sanguineum,Animalia
47.10838,7.27395,Anax imperator,Animalia
47.10838,7.27395,Calopteryx splendens,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.15335,7.27381,Libellula depressa,Animalia
47.10838,7.27395,Libellula quadrimaculata,Animalia
47.10838,7.27395,Calopteryx splendens,Animalia
47.10838,7.27395,Platycnemis pennipes,Animalia
47.10838,7.27395,Erythromma najas,Animalia
47.15335,7.27381,Ischnura elegans,Animalia
47.10838,7.27395,Somatochlora metallica,Animalia
47.10838,7.27395,Erythromma viridulum,Animalia
47.10838,7.27395,Orthetrum cancellatum,Animalia
47.10838,7.27395,Libellula depressa,Animalia
47.15335,7.27381,Orthetrum brunneum,Animalia
47.10838,7.27395,Anax imperator,Animalia
47.10838,7.27395,Anax imperator,Animalia
47.10838,7.27395,Calopteryx splendens,Animalia
47.10838,7.27395,Libellula quadrimaculata,Animalia
47.10838,7.27395,Libellula fulva,Animalia
47.10838,7.27395,Orthetrum cancellatum,Animalia
47.10838,7.27395,Platycnemis pennipes,Animalia
47.10838,7.27395,Crocothemis erythraea,Animalia
47.15335,7.27381,Orthetrum cancellatum,Animalia
47.10838,7.27395,Erythromma najas,Animalia
47.10838,7.27395,Platycnemis pennipes,Animalia
47.10838,7.27395,Orthetrum cancellatum,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Erythromma najas,Animalia
47.10838,7.27395,Chalcolestes viridis,Animalia
47.10838,7.27395,Somatochlora metallica,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Sympetrum sanguineum,Animalia
47.10838,7.27395,Aeshna isoceles,Animalia
47.15335,7.27381,Sympetrum vulgatum,Animalia
47.15335,7.27381,Sympetrum striolatum,Animalia
47.10838,7.27395,Libellula fulva,Animalia
47.10838,7.27395,Libellula fulva,Animalia
47.15335,7.27381,Sympetrum depressiusculum,Animalia
47.10838,7.27395,Somatochlora metallica,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Somatochlora metallica,Animalia
47.10838,7.27395,Libellula quadrimaculata,Animalia
47.10838,7.27395,Enallagma cyathigerum,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Aeshna grandis,Animalia
47.10838,7.27395,Somatochlora metallica,Animalia
47.10838,7.27395,Sympetrum sanguineum,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Erythromma viridulum,Animalia
47.10838,7.27395,Libellula fulva,Animalia
47.10838,7.27395,Erythromma najas,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Anax imperator,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Cordulia aenea,Animalia
47.10838,7.27395,Aeshna isoceles,Animalia
47.10838,7.27395,Coenagrion pulchellum,Animalia
47.10838,7.27395,Coenagrion pulchellum,Animalia
47.10838,7.27395,Pyrrhosoma nymphula,Animalia
47.10838,7.27395,Sympecma fusca,Animalia
47.15335,7.27381,Aeshna cyanea,Animalia
47.10838,7.27395,Brachytron pratense,Animalia
47.15335,7.27381,Sympecma fusca,Animalia
47.10838,7.27395,Cordulia aenea,Animalia
47.10838,7.27395,Pyrrhosoma nymphula,Animalia
47.10838,7.27395,Coenagrion pulchellum,Animalia
47.10838,7.27395,Sympecma fusca,Animalia
47.10838,7.27395,Sympecma fusca,Animalia
47.15335,7.27381,Calopteryx splendens,Animalia
47.15335,7.27381,Calopteryx splendens,Animalia
47.15335,7.27381,Ischnura elegans,Animalia
47.15335,7.27381,Chalcolestes viridis,Animalia
47.15335,7.27381,Sympecma fusca,Animalia
47.10838,7.27395,Somatochlora metallica,Animalia
47.10838,7.27395,Enallagma cyathigerum,Animalia
47.15335,7.27381,Gomphus vulgatissimus,Animalia
47.10838,7.27395,Enallagma cyathigerum,Animalia
47.10838,7.27395,Sympecma fusca,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Pyrrhosoma nymphula,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.15335,7.27381,Calopteryx splendens,Animalia
47.15335,7.27381,Sympecma fusca,Animalia
47.15335,7.27381,Aeshna mixta,Animalia
47.15335,7.27381,Sympecma fusca,Animalia
47.15335,7.27381,Aeshna mixta,Animalia
47.15335,7.27381,Aeshna grandis,Animalia
47.10838,7.27395,Enallagma cyathigerum,Animalia
47.10838,7.27395,Cordulia aenea,Animalia
47.10838,7.27395,Pyrrhosoma nymphula,Animalia
47.10838,7.27395,Pyrrhosoma nymphula,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Erythromma najas,Animalia
47.10838,7.27395,Libellula fulva,Animalia
47.10838,7.27395,Platycnemis pennipes,Animalia
47.10838,7.27395,Coenagrion pulchellum,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Brachytron pratense,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Cordulegaster bidentata,Animalia
47.10838,7.27395,Pyrrhosoma nymphula,Animalia
47.10838,7.27395,Calopteryx splendens,Animalia
47.10838,7.27395,Aeshna cyanea,Animalia
47.10838,7.27395,Chalcolestes viridis,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.15335,7.27381,Sympecma fusca,Animalia
47.15335,7.27381,Sympecma fusca,Animalia
47.15335,7.27381,Libellula depressa,Animalia
47.10838,7.27395,Platycnemis pennipes,Animalia
47.10838,7.27395,Libellula quadrimaculata,Animalia
47.10838,7.27395,Cordulia aenea,Animalia
47.10838,7.27395,Aeshna isoceles,Animalia
47.10838,7.27395,Anax imperator,Animalia
47.10838,7.27395,Ischnura elegans,Animalia
47.10838,7.27395,Libellula fulva,Animalia
47.10838,7.27395,Libellula fulva,Animalia
47.10838,7.27395,Cordulia aenea,Animalia
47.10838,7.27395,Erythromma najas,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Somatochlora metallica,Animalia
47.10838,7.27395,Aeshna isoceles,Animalia
47.10838,7.27395,Enallagma cyathigerum,Animalia
47.15335,7.27381,Anax imperator,Animalia
47.10838,7.27395,Anax imperator,Animalia
47.10838,7.27395,Orthetrum cancellatum,Animalia
47.10838,7.27395,Coenagrion puella,Animalia
47.10838,7.27395,Libellula quadrimaculata,Animalia
47.10838,7.27395,Libellula fulva,Animalia
47.10838,7.27395,Oecanthus pellucens,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Phaneroptera nana,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Chorthippus biguttulus,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.10838,7.27395,Gryllus campestris,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.10838,7.27395,Pseudochorthippus parallelus,Animalia
47.15335,7.27381,Meconema meridionale,Animalia
47.15335,7.27381,Ruspolia nitidula,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Tettigonia viridissima,Animalia
47.15335,7.27381,Eumodicogryllus bordigalensis,Animalia
47.15335,7.27381,Eumodicogryllus bordigalensis,Animalia
47.15335,7.27381,Nemobius sylvestris,Animalia
47.15335,7.27381,Chorthippus biguttulus,Animalia
47.15335,7.27381,Roeseliana roeselii,Animalia
47.15335,7.27381,Eumodicogryllus bordigalensis,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.10838,7.27395,Chorthippus brunneus,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.10838,7.27395,Pholidoptera griseoaptera,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Nemobius sylvestris,Animalia
47.10838,7.27395,Sphingonotus caerulans,Animalia
47.10838,7.27395,Chorthippus brunneus,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.15335,7.27381,Nemobius sylvestris,Animalia
47.10838,7.27395,Sphingonotus caerulans,Animalia
47.10838,7.27395,Chorthippus brunneus,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.10838,7.27395,Chorthippus brunneus,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Nemobius sylvestris,Animalia
47.10838,7.27395,Chorthippus brunneus,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.15335,7.27381,Meconema meridionale,Animalia
47.10838,7.27395,Sphingonotus caerulans,Animalia
47.10838,7.27395,Chorthippus brunneus,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.10838,7.27395,Sphingonotus caerulans,Animalia
47.10838,7.27395,Chorthippus brunneus,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.10838,7.27395,Sphingonotus caerulans,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.15335,7.27381,Leptophyes punctatissima,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.10838,7.27395,Chorthippus brunneus,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.15335,7.27381,Stauroderus scalaris,Animalia
47.15335,7.27381,Chorthippus biguttulus,Animalia
47.15335,7.27381,Tettigonia viridissima,Animalia
47.15335,7.27381,Chorthippus biguttulus,Animalia
47.15335,7.27381,Pseudochorthippus parallelus,Animalia
47.15335,7.27381,Decticus verrucivorus,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Tettigonia viridissima,Animalia
47.15335,7.27381,Pholidoptera griseoaptera,Animalia
47.15335,7.27381,Nemobius sylvestris,Animalia
47.15335,7.27381,Pseudochorthippus parallelus,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Nemobius sylvestris,Animalia
47.15335,7.27381,Gomphocerippus rufus,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Platycleis albopunctata,Animalia
47.15335,7.27381,Pholidoptera griseoaptera,Animalia
47.15335,7.27381,Phaneroptera falcata,Animalia
47.15335,7.27381,Nemobius sylvestris,Animalia
47.15335,7.27381,Gomphocerippus rufus,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Barbitistes serricauda,Animalia
47.15335,7.27381,Pholidoptera griseoaptera,Animalia
47.15335,7.27381,Euthystira brachyptera,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Leptophyes punctatissima,Animalia
47.15335,7.27381,Tettigonia viridissima,Animalia
47.15335,7.27381,Meconema thalassinum,Animalia
47.15335,7.27381,Leptophyes punctatissima,Animalia
47.15335,7.27381,Tettigonia viridissima,Animalia
47.15335,7.27381,Tettigonia viridissima,Animalia
47.15335,7.27381,Roeseliana roeselii,Animalia
47.15335,7.27381,Gomphocerippus rufus,Animalia
47.15335,7.27381,Gomphocerippus rufus,Animalia
47.15335,7.27381,Tettigonia viridissima,Animalia
47.15335,7.27381,Pholidoptera griseoaptera,Animalia
47.15335,7.27381,Nemobius sylvestris,Animalia
47.15335,7.27381,Gomphocerippus rufus,Animalia
47.15335,7.27381,Tettigonia viridissima,Animalia
47.15335,7.27381,Leptophyes punctatissima,Animalia
47.15335,7.27381,Gomphocerippus rufus,Animalia
47.15335,7.27381,Stenobothrus lineatus,Animalia
47.10838,7.27395,Pseudochorthippus parallelus,Animalia
47.10838,7.27395,Sphingonotus caerulans,Animalia
47.15335,7.27381,Chorthippus biguttulus,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.15335,7.27381,Tettigonia viridissima,Animalia
47.15335,7.27381,Pseudochorthippus parallelus,Animalia
47.15335,7.27381,Chorthippus biguttulus,Animalia
47.15335,7.27381,Platycleis albopunctata,Animalia
47.15335,7.27381,Pholidoptera griseoaptera,Animalia
47.15335,7.27381,Chorthippus biguttulus,Animalia
47.15335,7.27381,Pseudochorthippus parallelus,Animalia
47.15335,7.27381,Roeseliana roeselii,Animalia
47.10838,7.27395,Chorthippus brunneus,Animalia
47.15335,7.27381,Omocestus viridulus,Animalia
47.15335,7.27381,Phaneroptera falcata,Animalia
47.15335,7.27381,Calliptamus barbarus,Animalia
47.15335,7.27381,Tettigonia cantans,Animalia
47.15335,7.27381,Stauroderus scalaris,Animalia
47.15335,7.27381,Pseudochorthippus parallelus,Animalia
47.15335,7.27381,Stenobothrus lineatus,Animalia
47.15335,7.27381,Gryllus campestris,Animalia
47.15335,7.27381,Gomphocerippus rufus,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Pseudochorthippus parallelus,Animalia
47.15335,7.27381,Gomphocerippus rufus,Animalia
47.15335,7.27381,Oedipoda germanica,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Stenobothrus lineatus,Animalia
47.15335,7.27381,Pholidoptera griseoaptera,Animalia
47.15335,7.27381,Nemobius sylvestris,Animalia
47.15335,7.27381,Leptophyes punctatissima,Animalia
47.15335,7.27381,Gomphocerippus rufus,Animalia
47.15335,7.27381,Platycleis albopunctata,Animalia
47.15335,7.27381,Calliptamus barbarus,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Omocestus rufipes,Animalia
47.10838,7.27395,Chorthippus brunneus,Animalia
47.15335,7.27381,Stenobothrus lineatus,Animalia
47.15335,7.27381,Gryllus campestris,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.15335,7.27381,Oedipoda germanica,Animalia
47.10838,7.27395,Pseudochorthippus parallelus,Animalia
47.15335,7.27381,Chorthippus mollis,Animalia
47.15335,7.27381,Euthystira brachyptera,Animalia
47.10838,7.27395,Roeseliana roeselii,Animalia
47.15335,7.27381,Calliptamus barbarus,Animalia
47.15335,7.27381,Tettigonia viridissima,Animalia
47.10838,7.27395,Gryllus campestris,Animalia
47.15335,7.27381,Oedipoda germanica,Animalia
47.15335,7.27381,Platycleis albopunctata,Animalia
47.10838,7.27395,Gomphocerippus rufus,Animalia
47.15335,7.27381,Omocestus rufipes,Animalia
47.15335,7.27381,Pholidoptera griseoaptera,Animalia
47.15335,7.27381,Platycleis albopunctata,Animalia
47.15335,7.27381,Chorthippus biguttulus,Animalia
47.15335,7.27381,Mecostethus parapleurus,Animalia
47.15335,7.27381,Chorthippus biguttulus,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Roeseliana roeselii,Animalia
47.15335,7.27381,Pseudochorthippus parallelus,Animalia
47.15335,7.27381,Pholidoptera griseoaptera,Animalia
47.15335,7.27381,Pseudochorthippus parallelus,Animalia
47.15335,7.27381,Nemobius sylvestris,Animalia
47.15335,7.27381,Roeseliana roeselii,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Phaneroptera falcata,Animalia
47.15335,7.27381,Platycleis albopunctata,Animalia
47.15335,7.27381,Gomphocerippus rufus,Animalia
47.10838,7.27395,Platycleis albopunctata,Animalia
47.15335,7.27381,Nemobius sylvestris,Animalia
47.10838,7.27395,Pseudochorthippus parallelus,Animalia
47.15335,7.27381,Tettigonia viridissima,Animalia
47.15335,7.27381,Pholidoptera griseoaptera,Animalia
47.10838,7.27395,Phaneroptera falcata,Animalia
47.15335,7.27381,Chorthippus biguttulus,Animalia
47.10838,7.27395,Chorthippus brunneus,Animalia
47.15335,7.27381,Stenobothrus lineatus,Animalia
47.15335,7.27381,Pseudochorthippus parallelus,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.15335,7.27381,Pholidoptera griseoaptera,Animalia
47.15335,7.27381,Chorthippus biguttulus,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.10838,7.27395,Sphingonotus caerulans,Animalia
47.15335,7.27381,Pseudochorthippus parallelus,Animalia
47.10838,7.27395,Chorthippus biguttulus,Animalia
47.15335,7.27381,Platycleis albopunctata,Animalia
47.15335,7.27381,Chorthippus brunneus,Animalia
47.10838,7.27395,Tettigonia viridissima,Animalia
47.15335,7.27381,Meconema meridionale,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Eumodicogryllus bordigalensis,Animalia
47.15335,7.27381,Sphingonotus caerulans,Animalia
47.15335,7.27381,Eumodicogryllus bordigalensis,Animalia
47.15335,7.27381,Nemobius sylvestris,Animalia
47.15335,7.27381,Chorthippus biguttulus,Animalia
47.15335,7.27381,Chorthippus biguttulus,Animalia
47.10838,7.27395,Chorthippus brunneus,Animalia
47.15335,7.27381,Gryllus campestris,Animalia
47.15335,7.27381,Eumodicogryllus bordigalensis,Animalia
47.15335,7.27381,Chorthippus biguttulus,Animalia
